Type,SKU,Name,Published,Visibility in catalog,In stock?,Stock,Backorders allowed?,Regular price,Sale price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_price_tiers,meta:_kryp_prodnum
variation,P850-sz08,F-Sign Platinum 850 Apple Green - Size / Format — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,70.37,,P850,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,P850
variation,P851-sz01,F-Sign Platinum 851 Yellow Green - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P851,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P851
variation,P851-sz02,F-Sign Platinum 851 Yellow Green - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P851,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P851
variation,P851-sz03,F-Sign Platinum 851 Yellow Green - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P851,Size / Format,Size / Format — part roll - price per metre,1,1,,P851
variation,P851-sz04,F-Sign Platinum 851 Yellow Green - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P851,Size / Format,Size / Format — full 25 metre roll,1,1,,P851
variation,P852-sz01,F-Sign Platinum 852 Light Beige - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P852,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P852
variation,P852-sz02,F-Sign Platinum 852 Light Beige - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P852,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P852
variation,P852-sz03,F-Sign Platinum 852 Light Beige - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P852,Size / Format,Size / Format — part roll - price per metre,1,1,,P852
variation,P852-sz04,F-Sign Platinum 852 Light Beige - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P852,Size / Format,Size / Format — full 25 metre roll,1,1,,P852
variation,P853-sz01,F-Sign Platinum 853 Chocolate Brown - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P853,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P853
variation,P853-sz02,F-Sign Platinum 853 Chocolate Brown - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P853,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P853
variation,P853-sz03,F-Sign Platinum 853 Chocolate Brown - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P853,Size / Format,Size / Format — part roll - price per metre,1,1,,P853
variation,P853-sz04,F-Sign Platinum 853 Chocolate Brown - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P853,Size / Format,Size / Format — full 25 metre roll,1,1,,P853
variation,P854-sz01,F-Sign Platinum 854 Dark Brown - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P854,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P854
variation,P854-sz02,F-Sign Platinum 854 Dark Brown - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P854,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P854
variation,P854-sz03,F-Sign Platinum 854 Dark Brown - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P854,Size / Format,Size / Format — part roll - price per metre,1,1,,P854
variation,P854-sz04,F-Sign Platinum 854 Dark Brown - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P854,Size / Format,Size / Format — full 25 metre roll,1,1,,P854
variation,P855-sz01,F-Sign Platinum 855 Mystic Grey - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P855,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P855
variation,P855-sz02,F-Sign Platinum 855 Mystic Grey - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P855,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P855
variation,P855-sz03,F-Sign Platinum 855 Mystic Grey - or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,visible,1,,0,6.24,,P855,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,P855
variation,P855-sz04,F-Sign Platinum 855 Mystic Grey - or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,140.74,,P855,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,P855
variation,P855-sz05,F-Sign Platinum 855 Mystic Grey - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P855,Size / Format,Size / Format — part roll - price per metre,1,1,,P855
variation,P855-sz06,F-Sign Platinum 855 Mystic Grey - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P855,Size / Format,Size / Format — full 25 metre roll,1,1,,P855
variation,P855-sz07,F-Sign Platinum 855 Mystic Grey - Size / Format — part roll (Airflow Adhesive) - price per metre,1,visible,1,,0,3.12,,P855,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,P855
variation,P855-sz08,F-Sign Platinum 855 Mystic Grey - Size / Format — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,70.37,,P855,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,P855
variation,P856-sz01,F-Sign Platinum 856 Anthracite - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,6.74,,P856,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P856
variation,P856-sz02,F-Sign Platinum 856 Anthracite - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,152.00,,P856,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P856
variation,P856-sz03,F-Sign Platinum 856 Anthracite - or 1220mm wide here — part roll (Airflow Adhesive)- price per metre,1,visible,1,,0,7.54,,P856,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive)- price per metre,1,1,,P856
variation,P856-sz04,F-Sign Platinum 856 Anthracite - or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,170.00,,P856,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,P856
variation,P856-sz05,F-Sign Platinum 856 Anthracite - Size / Format — part roll - price per metre,1,visible,1,,0,3.37,,P856,Size / Format,Size / Format — part roll - price per metre,1,1,,P856
variation,P856-sz06,F-Sign Platinum 856 Anthracite - Size / Format — full 25 metre roll,1,visible,1,,0,76.00,,P856,Size / Format,Size / Format — full 25 metre roll,1,1,,P856
variation,P856-sz07,F-Sign Platinum 856 Anthracite - Size / Format — part roll (Airflow Adhesive)- price per metre,1,visible,1,,0,3.77,,P856,Size / Format,Size / Format — part roll (Airflow Adhesive)- price per metre,1,1,,P856
variation,P856-sz08,F-Sign Platinum 856 Anthracite - Size / Format — full 25 metre roll (Airflow Adhesive)),1,visible,1,,0,85.00,,P856,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive)),1,1,,P856
variation,P857-sz01,F-Sign Platinum 857 Traffic Grey - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P857,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P857
variation,P857-sz02,F-Sign Platinum 857 Traffic Grey - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P857,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P857
variation,P857-sz03,F-Sign Platinum 857 Traffic Grey - or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,visible,1,,0,6.24,,P857,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,P857
variation,P857-sz04,F-Sign Platinum 857 Traffic Grey - or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,140.74,,P857,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,P857
variation,P857-sz05,F-Sign Platinum 857 Traffic Grey - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P857,Size / Format,Size / Format — part roll - price per metre,1,1,,P857
variation,P857-sz06,F-Sign Platinum 857 Traffic Grey - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P857,Size / Format,Size / Format — full 25 metre roll,1,1,,P857
variation,P857-sz07,F-Sign Platinum 857 Traffic Grey - Size / Format — part roll (Airflow Adhesive) - price per metre,1,visible,1,,0,3.12,,P857,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,P857
variation,P857-sz08,F-Sign Platinum 857 Traffic Grey - Size / Format — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,70.37,,P857,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,P857
variation,P858-sz01,F-Sign Platinum 858 Dark Grey - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P858,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P858
variation,P858-sz02,F-Sign Platinum 858 Dark Grey - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P858,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P858
variation,P858-sz03,F-Sign Platinum 858 Dark Grey - or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,visible,1,,0,6.24,,P858,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,P858
variation,P858-sz04,F-Sign Platinum 858 Dark Grey - or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,140.74,,P858,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,P858
variation,P858-sz05,F-Sign Platinum 858 Dark Grey - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P858,Size / Format,Size / Format — part roll - price per metre,1,1,,P858
variation,P858-sz06,F-Sign Platinum 858 Dark Grey - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P858,Size / Format,Size / Format — full 25 metre roll,1,1,,P858
variation,P858-sz07,F-Sign Platinum 858 Dark Grey - Size / Format — part roll (Airflow Adhesive) - price per metre,1,visible,1,,0,3.12,,P858,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,P858
variation,P858-sz08,F-Sign Platinum 858 Dark Grey - Size / Format — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,70.37,,P858,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,P858
variation,P859-sz01,F-Sign Platinum 859 Medium Grey - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P859,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P859
variation,P859-sz02,F-Sign Platinum 859 Medium Grey - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P859,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P859
variation,P859-sz03,F-Sign Platinum 859 Medium Grey - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P859,Size / Format,Size / Format — part roll - price per metre,1,1,,P859
variation,P859-sz04,F-Sign Platinum 859 Medium Grey - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P859,Size / Format,Size / Format — full 25 metre roll,1,1,,P859
variation,P860-sz01,F-Sign Platinum 860 Slate Grey - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P860,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P860
variation,P860-sz02,F-Sign Platinum 860 Slate Grey - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P860,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P860
variation,P860-sz03,F-Sign Platinum 860 Slate Grey - or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,visible,1,,0,6.24,,P860,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,P860
variation,P860-sz04,F-Sign Platinum 860 Slate Grey - or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,140.74,,P860,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,P860
variation,P860-sz05,F-Sign Platinum 860 Slate Grey - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P860,Size / Format,Size / Format — part roll - price per metre,1,1,,P860
variation,P860-sz06,F-Sign Platinum 860 Slate Grey - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P860,Size / Format,Size / Format — full 25 metre roll,1,1,,P860
variation,P860-sz07,F-Sign Platinum 860 Slate Grey - Size / Format — part roll (Airflow Adhesive) - price per metre,1,visible,1,,0,3.12,,P860,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,P860
variation,P860-sz08,F-Sign Platinum 860 Slate Grey - Size / Format — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,70.37,,P860,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,P860
variation,P861-sz01,F-Sign Platinum 861 Grey - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P861,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P861
variation,P861-sz02,F-Sign Platinum 861 Grey - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P861,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P861
variation,P861-sz03,F-Sign Platinum 861 Grey - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P861,Size / Format,Size / Format — part roll - price per metre,1,1,,P861
variation,P861-sz04,F-Sign Platinum 861 Grey - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P861,Size / Format,Size / Format — full 25 metre roll,1,1,,P861
variation,P862-sz01,F-Sign Platinum 862 Pearl Grey - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,5.50,,P862,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P862
variation,P862-sz02,F-Sign Platinum 862 Pearl Grey - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,123.74,,P862,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P862
variation,P862-sz03,F-Sign Platinum 862 Pearl Grey - Size / Format — part roll - price per metre,1,visible,1,,0,2.75,,P862,Size / Format,Size / Format — part roll - price per metre,1,1,,P862
variation,P862-sz04,F-Sign Platinum 862 Pearl Grey - Size / Format — full 25 metre roll,1,visible,1,,0,61.87,,P862,Size / Format,Size / Format — full 25 metre roll,1,1,,P862
variation,P863-sz01,F-Sign Platinum 863 Silver - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,6.74,,P863,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P863
variation,P863-sz02,F-Sign Platinum 863 Silver - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,152.00,,P863,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P863
variation,P863-sz03,F-Sign Platinum 863 Silver - or 1220mm wide here — part roll (Airflow Adhesive)- price per metre,1,visible,1,,0,7.54,,P863,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive)- price per metre,1,1,,P863
variation,P863-sz04,F-Sign Platinum 863 Silver - or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,170.00,,P863,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,P863
variation,P863-sz05,F-Sign Platinum 863 Silver - Size / Format — part roll - price per metre,1,visible,1,,0,3.37,,P863,Size / Format,Size / Format — part roll - price per metre,1,1,,P863
variation,P863-sz06,F-Sign Platinum 863 Silver - Size / Format — full 25 metre roll,1,visible,1,,0,76.00,,P863,Size / Format,Size / Format — full 25 metre roll,1,1,,P863
variation,P863-sz07,F-Sign Platinum 863 Silver - Size / Format — part roll (Airflow Adhesive)- price per metre,1,visible,1,,0,3.77,,P863,Size / Format,Size / Format — part roll (Airflow Adhesive)- price per metre,1,1,,P863
variation,P863-sz08,F-Sign Platinum 863 Silver - Size / Format — full 25 metre roll (Airflow Adhesive)),1,visible,1,,0,85.00,,P863,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive)),1,1,,P863
variation,P864-sz01,F-Sign Platinum 864 Gold - or 1220mm wide here — part roll - price per metre,1,visible,1,,0,6.74,,P864,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,P864
variation,P864-sz02,F-Sign Platinum 864 Gold - or 1220mm wide here — full 25 metre roll,1,visible,1,,0,152.00,,P864,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,P864
variation,P864-sz03,F-Sign Platinum 864 Gold - or 1220mm wide here — part roll (Airflow Adhesive)- price per metre,1,visible,1,,0,7.54,,P864,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive)- price per metre,1,1,,P864
variation,P864-sz04,F-Sign Platinum 864 Gold - or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,visible,1,,0,170.00,,P864,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,P864
variation,P864-sz05,F-Sign Platinum 864 Gold - Size / Format — part roll - price per metre,1,visible,1,,0,3.37,,P864,Size / Format,Size / Format — part roll - price per metre,1,1,,P864
variation,P864-sz06,F-Sign Platinum 864 Gold - Size / Format — full 25 metre roll,1,visible,1,,0,76.00,,P864,Size / Format,Size / Format — full 25 metre roll,1,1,,P864
variation,P864-sz07,F-Sign Platinum 864 Gold - Size / Format — part roll (Airflow Adhesive)- price per metre,1,visible,1,,0,3.77,,P864,Size / Format,Size / Format — part roll (Airflow Adhesive)- price per metre,1,1,,P864
