"id","channelid","xofferid","maptype","xinvid","groupname","quantity","sortorder","regprice","whlprice","compprice","recurprice","loyaltypoints","rebate","cost","taxclass","taxstateprov","taxcountry","datetimestamp","cacheoffername","cacheinvname","cachemanuname"
"DEFAULT-Perfect-Tip-Precision-Scissors-Large-DEFAULT-Perfect-Tip-Precision-Scissors-Large","DEFAULT","Perfect-Tip-Precision-Scissors-Large","DEFAULT","Perfect-Tip-Precision-Scissors-Large","DEFAULT","1","10","19.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779200760","Perfect Tip Scissors 305mm","Perfect Tip Scissors 305mm","Olfa"
"DEFAULT-Perfect-Tip-Precision-Scissors-Medium-DEFAULT-Perfect-Tip-Precision-Scissors-Medium","DEFAULT","Perfect-Tip-Precision-Scissors-Medium","DEFAULT","Perfect-Tip-Precision-Scissors-Medium","DEFAULT","1","10","17.25","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779200752","Perfect Tip Scissors 205mm","Perfect Tip Scissors 205mm","Olfa"
"DEFAULT-Plastic_Squeegee-DEFAULT-Plastic_Squeegee","DEFAULT","Plastic_Squeegee","DEFAULT","Plastic_Squeegee","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1764864204","Pack of 5 Plastic Squeegees","Pack of 5 Plastic Squeegees","Doro Tape"
"DEFAULT-Plotter_Pen-DEFAULT-Plotter_Pen","DEFAULT","Plotter_Pen","DEFAULT","Plotter_Pen","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780924079","Plotter Pens","Plotter Pens","Default Manufacturer"
"DEFAULT-Poli-Flex-Pearl-Glitter-Colour-Cards-DEFAULT-Poli-Flex-Pearl-Glitter-Colour-Cards","DEFAULT","Poli-Flex-Pearl-Glitter-Colour-Cards","DEFAULT","Poli-Flex-Pearl-Glitter-Colour-Cards","DEFAULT","1","10","1.20","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765272536","Poli-Flex Pearl Glitter Colour Selectors","Poli-Flex Pearl Glitter A4 Colour Card","Poli-Tape"
"DEFAULT-Poli-Flex-Turbo-Colour-Cards-DEFAULT-Poli-Flex-Turbo-Colour-Cards","DEFAULT","Poli-Flex-Turbo-Colour-Cards","DEFAULT","Poli-Flex-Turbo-Colour-Cards","DEFAULT","1","10","1.20","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765272574","Poli-Flex Turbo Colour Selectors","Poli-Flex Turbo A4 Colour Card","Poli-Tape"
"DEFAULT-Poli_Print_800-DEFAULT-Poli_Print_800","DEFAULT","Poli_Print_800","DEFAULT","Poli_Print_800","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1751454347","Poli Print 800 - 4 Year Gloss White Digital Vinyl","Poli Print 800 - 4 Year Gloss White Digital Vinyl","Poli-Tape"
"DEFAULT-Poli_Print_805-DEFAULT-Poli_Print_805","DEFAULT","Poli_Print_805","DEFAULT","Poli_Print_805","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1751454386","Poli Print 805 - 4 Year Matt White Digital Vinyl","Poli Print 805 - 4 Year Matt White Digital Vinyl","Poli-Tape"
"DEFAULT-Poli_Print_810-DEFAULT-Poli_Print_810","DEFAULT","Poli_Print_810","DEFAULT","Poli_Print_810","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1751454551","Poli Print 810 - 4 Year Gloss Transparent Digital Vinyl","Poli Print 810 - 4 Year Gloss Transparent Digital Vinyl","Poli-Tape"
"DEFAULT-Poli_Print_815-DEFAULT-Poli_Print_815","DEFAULT","Poli_Print_815","DEFAULT","Poli_Print_815","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1773916016","Poli Print 815 - 4 Year Matt Transparent Digital Vinyl","Poli Print 815 - 4 Year Matt Transparent Digital Vinyl","Poli-Tape"
"DEFAULT-Poli_Print_820-DEFAULT-Poli_Print_820","DEFAULT","Poli_Print_820","DEFAULT","Poli_Print_820","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1751454572","Poli Print 820 - 4 Year Gloss White (Grey adhesive) Digital Vinyl","Poli Print 820 - 4 Year Gloss White (Grey adhesive) Digital Vinyl","Poli-Tape"
"DEFAULT-Polyester_Protection_Film-DEFAULT-Polyester_Protection_Film","DEFAULT","Polyester_Protection_Film","DEFAULT","Polyester_Protection_Film","DEFAULT","1","10","285.25","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1629135011","Polyester Protection Film","Polyester Protection Film","Doro Tape"
"DEFAULT-Poly_Canvas-DEFAULT-Poly_Canvas","DEFAULT","Poly_Canvas","DEFAULT","Poly_Canvas","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1751452362","Poly Canvas","Poly Canvas","Doro Tape"
"DEFAULT-Power_Tabs_White-DEFAULT-Power_Tabs_White","DEFAULT","Power_Tabs_White","DEFAULT","Power_Tabs_White","DEFAULT","1","10","1-4:31.14;5:28.03","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781104995","White Power Tabs","White Power Tabs (BAN011)","Banner_Ups"
"DEFAULT-PP_1200-DEFAULT-PP_1200","DEFAULT","PP_1200","DEFAULT","PP_1200","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1751454408","Poli Print 1200 - 5 Year Polymeric Gloss White Digital Vinyl","Poli Print 1200 - 5 Year Digital Vinyl","Poli-Tape"
"DEFAULT-PP_1203-DEFAULT-PP_1203","DEFAULT","PP_1203","DEFAULT","PP_1203","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1751454472","Poli Print 1203 - 5 Year Polymeric Gloss White Digital Vinyl - Grey Air Free Adhesive","Poli Print 1203 - 5 Year Air Free Digital Vinyl","Poli-Tape"
"DEFAULT-PP_1230-DEFAULT-PP_1230","DEFAULT","PP_1230","DEFAULT","PP_1230","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1751454498","Poli Print 1230 - 5 Year Polymeric Transparent Digital Vinyl / Laminate","Poli Print 1230 - 5 Year Transparent Digital Vinyl","Poli-Tape"
"DEFAULT-PP_1235-DEFAULT-PP_1235","DEFAULT","PP_1235","DEFAULT","PP_1235","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1751454513","Poli Print 1235 - 5 Year Polymeric Transparent Matt Digital Vinyl / Laminate","Poli Print 1235 - 5 Year Transparent Matt Digital Vinyl","Poli-Tape"
"DEFAULT-Pressure-Spray-Bottle-DEFAULT-Pressure-Spray-Bottle","DEFAULT","Pressure-Spray-Bottle","DEFAULT","Pressure-Spray-Bottle","DEFAULT","1","10","18.75","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765199584","Pressure Spray Bottle 1.25L","Pressure Spray Bottle 1.25L","SOTT"
"DEFAULT-Printable-Ferrous-Film-DEFAULT-Printable-Ferrous-Film","DEFAULT","Printable-Ferrous-Film","DEFAULT","Printable-Ferrous-Film","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1752072377","FF200 Printable Ferrous Film (Non adhesive) :: 1260mm Wide","FF200 Printable Ferrous Film","Doro Tape"
"DEFAULT-PTAAF1220-DEFAULT-PTAAF1220","DEFAULT","PTAAF1220","DEFAULT","PTAAF1220","DEFAULT","1","10","1-49:9.76;50:8.78","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780330594","Ritrama PTA Airflow Silver Etch :: 1220mm Wide","Ritrama PTA Airflow Silver Etch 1220mm Width","Ritrama | Fedrigoni"
"DEFAULT-PTAS1220-DEFAULT-PTAS1220","DEFAULT","PTAS1220","DEFAULT","PTAS1220","DEFAULT","1","10","1-49:8.52;50:7.68","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780330634","Ritrama PTAS Dark Silver Etch :: 1220mm Wide","Ritrama PTAS Dark Silver Etch 1220mm Width","Ritrama | Fedrigoni"
"DEFAULT-PTAS1520-DEFAULT-PTAS1520","DEFAULT","PTAS1520","DEFAULT","PTAS1520","DEFAULT","1","10","1-49:10.60;50:9.54","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780330649","Ritrama PTAS Dark Silver Etch :: 1520mm Wide","Ritrama PTAS Dark Silver Etch 1520mm Width","Ritrama | Fedrigoni"
"DEFAULT-PTAS610-DEFAULT-PTAS610","DEFAULT","PTAS610","DEFAULT","PTAS610","DEFAULT","1","10","1-49:4.26;50:3.84","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780330619","Ritrama PTAS Dark Silver Etch :: 610mm Wide","Ritrama PTAS Dark Silver Etch 610mm Width","Ritrama | Fedrigoni"
"DEFAULT-PureMirror-DEFAULT-PUREMIRRORS1270","DEFAULT","PureMirror","DEFAULT","PUREMIRRORS1270","DEFAULT","1","10","1-49:28.50;50:25.65","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1758212417","Pure Mirror Silver :: 1270mm Wide","Pure Mirror Silver :: 1270mm Wide","Doro Tape"
"DEFAULT-PUREMIRRORG1270-DEFAULT-PUREMIRRORG1270","DEFAULT","PUREMIRRORG1270","DEFAULT","PUREMIRRORG1270","DEFAULT","1","10","1-49:28.50;50:25.65","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1758212424","Pure Mirror Gold :: 1270mm Wide","Pure Mirror Gold :: 1270mm Wide","Doro Tape"
"DEFAULT-Q2_Brushed_Silver-DEFAULT-Q2_Brushed_Silver","DEFAULT","Q2_Brushed_Silver","DEFAULT","Q2_Brushed_Silver","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743070088","Q2 Hard Silver","Q2 Hard Silver","Cover Styl'"
"DEFAULT-Q3_Brushed_Gold-DEFAULT-Q3_Brushed_Gold","DEFAULT","Q3_Brushed_Gold","DEFAULT","Q3_Brushed_Gold","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743070096","Q3 Hard Gold","Q3 Hard Gold","Cover Styl'"
"DEFAULT-Q50_Dark_Brushed_Silver-DEFAULT-Q50_Dark_Brushed_Silver","DEFAULT","Q50_Dark_Brushed_Silver","DEFAULT","Q50_Dark_Brushed_Silver","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743070104","Q50 Hard Graphite","Q50 Hard Graphite","Cover Styl'"
"DEFAULT-R-Tape-VinylEfx-Colour-Selectors-DEFAULT-R-Tape-VinylEfx-Colour-Cards","DEFAULT","R-Tape-VinylEfx-Colour-Selectors","DEFAULT","R-Tape-VinylEfx-Colour-Cards","DEFAULT","1","10","2.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765272611","R-Tape VinylEfx Series Colour Selectors","R-Tape VinylEfx 2 Page A4 Colour Card","R-Tape"
"DEFAULT-Rainbow_Silver-DEFAULT-Rainbow_Silver","DEFAULT","Rainbow_Silver","DEFAULT","Rainbow_Silver","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765550956","Rainbow Silver - Brite Overall","Rainbow Silver - Brite Overall","iSEE2"
"DEFAULT-Reeded-Glass-Film-DEFAULT-Reeded-Glass-Film","DEFAULT","Reeded-Glass-Film","DEFAULT","Reeded-Glass-Film","DEFAULT","1","10","1-49:18.80;50:16.92","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781109017","Reeded Glass Film :: 1520mm Wide","Reeded Glass Film :: 1520mm Wide","Doro Tape"
"DEFAULT-Regusign-P20-1200-DEFAULT-Regusign-P20-1200","DEFAULT","Regusign-P20-1200","DEFAULT","Regusign-P20-1200","DEFAULT","1","10","233.90","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780391409","Regusign P20:: 1200mm x 50m","Regusign P20:: 1200mm x 50m","Folex"
"DEFAULT-Regusign-P20-600-DEFAULT-Regusign-P20-600","DEFAULT","Regusign-P20-600","DEFAULT","Regusign-P20-600","DEFAULT","1","10","116.95","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780391392","Regusign P20:: 600mm x 50m","Regusign P20:: 600mm x 50m","Folex"
"DEFAULT-Regusign-PF2-1200-DEFAULT-Regusign-PF2-1200","DEFAULT","Regusign-PF2-1200","DEFAULT","Regusign-PF2-1200","DEFAULT","1","10","203.90","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780391471","Regusign PF2:: 1200mm x 25m","Regusign PF2:: 1200mm x 25m","Folex"
"DEFAULT-Regusign-PF2-600-DEFAULT-Regusign-PF2-600","DEFAULT","Regusign-PF2-600","DEFAULT","Regusign-PF2-600","DEFAULT","1","10","101.95","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780391477","Regusign PF2:: 600mm x 25m","Regusign PF2:: 600mm x 25m","Folex"
"DEFAULT-Retractable_Scalpel_Handle-DEFAULT-Retractable_Scalpel_Handle","DEFAULT","Retractable_Scalpel_Handle","DEFAULT","Retractable_Scalpel_Handle","DEFAULT","1","10","7.30","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1770197735","Swann Morton Retractable Scalpel Handle","Swann Morton Retractable Scalpel Handle","Swann Morton"
"DEFAULT-Ri-Jet-Optima-P75-DEFAULT-Ri-Jet-Optima-P75","DEFAULT","Ri-Jet-Optima-P75","DEFAULT","Ri-Jet-Optima-P75","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1774876185","Ri-Jet Optima P75 - 5 Year Polymeric Gloss White Digital Vinyl","Ri-Jet Optima P75 - 5 Year Digital Vinyl","Ritrama | Fedrigoni"
"DEFAULT-Ri-Mark-Etch-Colour-Selector-DEFAULT-Ri-Mark-Etch-Colour-Cards","DEFAULT","Ri-Mark-Etch-Colour-Selector","DEFAULT","Ri-Mark-Etch-Colour-Cards","DEFAULT","1","10","2.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1776355807","Ri-Mark Etch Series Colour Selectors","Ri-Mark Etch Series A4 Colour Card","Ritrama | Fedrigoni"
"DEFAULT-Ri-Mark-Event-Colour-Selector-DEFAULT-Ri-Mark-Event-Colour-Cards","DEFAULT","Ri-Mark-Event-Colour-Selector","DEFAULT","Ri-Mark-Event-Colour-Cards","DEFAULT","1","10","2.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1776355798","Ri-Mark Event Series Colour Selectors","Ri-Mark Event Series 2 Page A4 Colour Card","Ritrama | Fedrigoni"
"DEFAULT-Ri-Mark-Event-Colour-Selector-DEFAULT-Ri-Mark-Event-Colour-Pocket-Swatch","DEFAULT","Ri-Mark-Event-Colour-Selector","DEFAULT","Ri-Mark-Event-Colour-Pocket-Swatch","DEFAULT","1","20","5.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1776355798","Ri-Mark Event Series Colour Selectors","Ri-Mark Event Series Colour Pocket Swatch","Ritrama | Fedrigoni"
"DEFAULT-Ri-Mark-Optima-Colour-Selectors-DEFAULT-Ri-Mark-Optima-Colour-Cards","DEFAULT","Ri-Mark-Optima-Colour-Selectors","DEFAULT","Ri-Mark-Optima-Colour-Cards","DEFAULT","1","10","2.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1776355788","Ri-Mark Optima Series Colour Selectors","Ri-Mark Optima Series 2 Page A4 Colour Card","Ritrama | Fedrigoni"
"DEFAULT-Ri-Mark-Optima-Colour-Selectors-DEFAULT-Ri-Mark-Optima-Colour-Pocket-Swatch","DEFAULT","Ri-Mark-Optima-Colour-Selectors","DEFAULT","Ri-Mark-Optima-Colour-Pocket-Swatch","DEFAULT","1","20","5.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1776355788","Ri-Mark Optima Series Colour Selectors","Ri-Mark Optima Series Colour Pocket Swatch","Ritrama | Fedrigoni"
"DEFAULT-Ri-Mark-Platinum-Colour-Selectors-DEFAULT-Ri-Mark-Platinum-Colour-Cards","DEFAULT","Ri-Mark-Platinum-Colour-Selectors","DEFAULT","Ri-Mark-Platinum-Colour-Cards","DEFAULT","1","10","2.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1776355781","Ri-Mark Platinum Series Colour Selectors","Ri-Mark Platinum Series 2 Page A4 Colour Card","Ritrama | Fedrigoni"
"DEFAULT-Ri-Mark-Platinum-Colour-Selectors-DEFAULT-Ri-Mark-Platinum-Colour-Pocket-Swatch","DEFAULT","Ri-Mark-Platinum-Colour-Selectors","DEFAULT","Ri-Mark-Platinum-Colour-Pocket-Swatch","DEFAULT","1","20","5.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1776355781","Ri-Mark Platinum Series Colour Selectors","Ri-Mark Platinum Series Colour Pocket Swatch","Ritrama | Fedrigoni"
"DEFAULT-Ri-Mark-Translucent-Colour-Cards-DEFAULT-Ri-Mark-Translucent-Colour-Cards","DEFAULT","Ri-Mark-Translucent-Colour-Cards","DEFAULT","Ri-Mark-Translucent-Colour-Cards","DEFAULT","1","10","2.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1776355817","Ri-Mark Translucent Series Colour Selectors","Ri-Mark Translucent Series A4 Colour Card","Ritrama | Fedrigoni"
"DEFAULT-Right_Off-DEFAULT-Right_Off","DEFAULT","Right_Off","DEFAULT","Right_Off","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765206679","Right-Off Cleaner","Right-Off Cleaner","Doro Tape"
"DEFAULT-Ripple_Wave_Glass_Film-DEFAULT-Ripple_Wave_Glass_Film","DEFAULT","Ripple_Wave_Glass_Film","DEFAULT","Ripple_Wave_Glass_Film","DEFAULT","1","10","1-49:18.80;50:16.92","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781108465","Ripple Wave Glass Film :: 1520mm Wide","Ripple Wave Glass Film :: 1520mm Wide","Doro Tape"
"DEFAULT-Rivet_Brush-DEFAULT-Rivet_Brush","DEFAULT","Rivet_Brush","DEFAULT","Rivet_Brush","DEFAULT","1","10","7.60","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765199676","Rivet Brush","Rivet Brush","SOTT"
"DEFAULT-Ri_Jet_100-DEFAULT-Ri_Jet_100","DEFAULT","Ri_Jet_100","DEFAULT","Ri_Jet_100","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1759937642","Ri-Jet 100 Gloss White Removable - 3 Year Digital Vinyl","Ri Jet 100 Removable - 3 Year Digital Vinyl","Ritrama | Fedrigoni"
"DEFAULT-Ri_Jet_100_Air_Flow-DEFAULT-Ri_Jet_100_Air_Flow","DEFAULT","Ri_Jet_100_Air_Flow","DEFAULT","Ri_Jet_100_Air_Flow","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1759937671","Ri-Jet 100 Gloss White Permanent AirFlow - 3 Year Digital Vinyl","Ri Jet 100 Permanent Air-Flow - 3 Year Digital Vinyl","Ritrama | Fedrigoni"
"DEFAULT-Ri_Jet_100_Blockout-DEFAULT-Ri_Jet_100_Blockout","DEFAULT","Ri_Jet_100_Blockout","DEFAULT","Ri_Jet_100_Blockout","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1770127556","Ri-Jet 100 Gloss White Blockout Removable - 3 Year Digital Vinyl","Ri Jet 100 Blockout Removable - 3 Year Digital Vinyl","Ritrama | Fedrigoni"
"DEFAULT-Ri_Jet_50_Airflow-DEFAULT-Ri_Jet_50_Airflow","DEFAULT","Ri_Jet_50_Airflow","DEFAULT","Ri_Jet_50_Airflow","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1772624682","Ri-Jet C50 Ultimate Slide & Tack Airflow","Ri-Jet 50 Slide & Tack Airflow - Vehicle Wrap","Ritrama | Fedrigoni"
"DEFAULT-Ri_Jet_75-DEFAULT-Ri_Jet_75","DEFAULT","Ri_Jet_75","DEFAULT","Ri_Jet_75","DEFAULT","1","10","0.00","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1750333407","Ritrama Ri-Jet 75 - 7 Year Digital Vinyl","Ritrama Ri-Jet 75 - 7 Year Digital Vinyl","Ritrama | Fedrigoni"
"DEFAULT-RJ100CLEAR-DEFAULT-RJ100CLEAR","DEFAULT","RJ100CLEAR","DEFAULT","RJ100CLEAR","DEFAULT","1","10","183.50","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1780397765","Ri-Jet M100 Gloss Clear Removable SB - 3 Year Transparent Digital Vinyl","Ri-Jet M100 Clear Removable - 3 Year Digital Vinyl","Ritrama | Fedrigoni"
"DEFAULT-RJ75HG-DEFAULT-RJ75HG","DEFAULT","RJ75HG","DEFAULT","RJ75HG","DEFAULT","1","10","329.70","0.00","0.00","0.00","2","0.00","0.00","STANDARD","STANDARD","STANDARD","1781098547","Ri-Jet 75 Hi-Grip","Ri-Jet 75 Hi-Grip","Ritrama | Fedrigoni"
"DEFAULT-RJPET75-DEFAULT-RJPET75","DEFAULT","RJPET75","DEFAULT","RJPET75","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1768317975","Ritrama Ri-Jet PET75 Ultra-Clear SB Series","Ritrama Ri-Jet PET75 Ultra-Clear Vinyl","Ritrama | Fedrigoni"
"DEFAULT-RM04_Brown_Chocolate-DEFAULT-RM04_Brown_Chocolate","DEFAULT","RM04_Brown_Chocolate","DEFAULT","RM04_Brown_Chocolate","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743070110","RM04 Brown Chocolate","RM04 Brown Chocolate","Cover Styl'"
"DEFAULT-RM06_Dark_Grey-DEFAULT-RM06_Dark_Grey","DEFAULT","RM06_Dark_Grey","DEFAULT","RM06_Dark_Grey","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743070117","RM06 Anthracite Grey","RM06 Anthracite Grey","Cover Styl'"
"DEFAULT-RM13_Beige-DEFAULT-RM13_Beige","DEFAULT","RM13_Beige","DEFAULT","RM13_Beige","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743070130","RM13 Alabaster","RM13 Alabaster","Cover Styl'"
"DEFAULT-RM29_Anthracite_Grey-DEFAULT-RM29_Anthracite_Grey","DEFAULT","RM29_Anthracite_Grey","DEFAULT","RM29_Anthracite_Grey","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743070137","RM29 Onyx","RM29 Onyx","Cover Styl'"
"DEFAULT-Roland-BN20-waste-Tank-DEFAULT-Roland-BN20-Waste-Tank","DEFAULT","Roland-BN20-waste-Tank","DEFAULT","Roland-BN20-Waste-Tank","DEFAULT","1","10","63.71","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1751550669","Roland BN20 Waste Tank","Roland BN20 Waste Tank","Roland DG"
"DEFAULT-Roland-CAMM-1-Cutter-Blades-DEFAULT-Roland-CAMM-1-Cutter-Blades","DEFAULT","Roland-CAMM-1-Cutter-Blades","DEFAULT","Roland-CAMM-1-Cutter-Blades","DEFAULT","1","10","115.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765271094","Roland CAMM-1 Cutter Blades (ZEC-U1005)","Roland CAMM-1 Cutter Blades","Roland DG"
"DEFAULT-Roland-Cleaning-Kit-2-DEFAULT-Roland-Cleaning-Kit-TR2","DEFAULT","Roland-Cleaning-Kit-2","DEFAULT","Roland-Cleaning-Kit-TR2","DEFAULT","1","10","53.78","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765276277","Roland Cleaning Kit for TR2 inks","Roland Cleaning Kit for TR2 inks","Roland DG"
"DEFAULT-Roland-Cleaning-Kit-DEFAULT-Roland-Cleaning-Kit","DEFAULT","Roland-Cleaning-Kit","DEFAULT","Roland-Cleaning-Kit","DEFAULT","1","10","42.80","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765276244","Roland Cleaning Kit for ESL5 inks","Roland Cleaning Kit for ESL5 inks","Roland DG"
"DEFAULT-Roland-Cutting-Strip-DEFAULT-Roland-Cutting-Strip","DEFAULT","Roland-Cutting-Strip","DEFAULT","Roland-Cutting-Strip","DEFAULT","1","10","16.49","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1751550989","Roland BN20 Cutting Strip","Roland Cutting Strip for BN20","Roland DG"
"DEFAULT-Roland-Wipers-DEFAULT-Roland-Wipers","DEFAULT","Roland-Wipers","DEFAULT","Roland-Wipers","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1624355914","Roland Wipers","Roland Wipers for BN20","Roland DG"
