Type,SKU,Regular price,Sale price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_price_tiers,Published,Visibility in catalog,In stock?,Backorders allowed?
variation,P834-sz07,3.38,,P834,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P834-sz08,76.00,,P834,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P835-sz01,6.02,,P835,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P835-sz02,135.50,,P835,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P835-sz03,6.76,,P835,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P835-sz04,152.00,,P835,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P835-sz05,3.01,,P835,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P835-sz06,67.75,,P835,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P835-sz07,3.38,,P835,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P835-sz08,76.00,,P835,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P836-sz01,6.02,,P836,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P836-sz02,135.50,,P836,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P836-sz03,6.76,,P836,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P836-sz04,152.00,,P836,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P836-sz05,3.01,,P836,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P836-sz06,67.75,,P836,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P836-sz07,3.38,,P836,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P836-sz08,76.00,,P836,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P837-sz01,6.02,,P837,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P837-sz02,135.50,,P837,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P837-sz03,3.01,,P837,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P837-sz04,67.75,,P837,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P838-sz01,6.02,,P838,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P838-sz02,135.50,,P838,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P838-sz03,3.01,,P838,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P838-sz04,67.75,,P838,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P839-sz01,6.02,,P839,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P839-sz02,135.50,,P839,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P839-sz03,6.76,,P839,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P839-sz04,152.00,,P839,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P839-sz05,3.01,,P839,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P839-sz06,67.75,,P839,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P839-sz07,3.38,,P839,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P839-sz08,76.00,,P839,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P840-sz01,6.02,,P840,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P840-sz02,135.50,,P840,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P840-sz03,3.01,,P840,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P840-sz04,67.75,,P840,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P841-sz01,6.02,,P841,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P841-sz02,135.50,,P841,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P841-sz03,3.01,,P841,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P841-sz04,67.75,,P841,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P842-sz01,6.02,,P842,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P842-sz02,135.50,,P842,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P842-sz03,3.01,,P842,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P842-sz04,67.75,,P842,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P843-sz01,6.02,,P843,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P843-sz02,135.50,,P843,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P843-sz03,3.01,,P843,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P843-sz04,67.75,,P843,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P844-sz01,6.02,,P844,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P844-sz02,135.50,,P844,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P844-sz03,3.01,,P844,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P844-sz04,67.75,,P844,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P845-sz01,6.02,,P845,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P845-sz02,135.50,,P845,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P845-sz03,3.01,,P845,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P845-sz04,67.75,,P845,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P846-sz01,6.02,,P846,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P846-sz02,135.50,,P846,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P846-sz03,6.76,,P846,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P846-sz04,152.00,,P846,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P846-sz05,3.01,,P846,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P846-sz06,67.75,,P846,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P846-sz07,3.38,,P846,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P846-sz08,76.00,,P846,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P847-sz01,6.02,,P847,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P847-sz02,135.50,,P847,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P847-sz03,3.01,,P847,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P847-sz04,67.75,,P847,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P848-sz01,6.02,,P848,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P848-sz02,135.50,,P848,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P848-sz03,3.01,,P848,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P848-sz04,67.75,,P848,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P849-sz01,6.02,,P849,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P849-sz02,135.50,,P849,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P849-sz03,6.76,,P849,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P849-sz04,152.00,,P849,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P849-sz05,3.01,,P849,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P849-sz06,67.75,,P849,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P849-sz07,3.38,,P849,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P849-sz08,76.00,,P849,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P850-sz01,6.02,,P850,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P850-sz02,135.50,,P850,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P850-sz03,6.76,,P850,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P850-sz04,152.00,,P850,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P850-sz05,3.01,,P850,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P850-sz06,67.75,,P850,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P850-sz07,3.38,,P850,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P850-sz08,76.00,,P850,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P851-sz01,6.02,,P851,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P851-sz02,135.50,,P851,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P851-sz03,3.01,,P851,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P851-sz04,67.75,,P851,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P852-sz01,6.02,,P852,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P852-sz02,135.50,,P852,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P852-sz03,3.01,,P852,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P852-sz04,67.75,,P852,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P853-sz01,6.02,,P853,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P853-sz02,135.50,,P853,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P853-sz03,3.01,,P853,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P853-sz04,67.75,,P853,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P854-sz01,6.02,,P854,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P854-sz02,135.50,,P854,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P854-sz03,3.01,,P854,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P854-sz04,67.75,,P854,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P855-sz01,6.02,,P855,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P855-sz02,135.50,,P855,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P855-sz03,6.76,,P855,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P855-sz04,152.00,,P855,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P855-sz05,3.01,,P855,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P855-sz06,67.75,,P855,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P855-sz07,3.38,,P855,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P855-sz08,76.00,,P855,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P856-sz01,7.40,,P856,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P856-sz02,166.50,,P856,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P856-sz03,8.12,,P856,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive)- price per metre,1,1,,1,visible,1,0
variation,P856-sz04,183.00,,P856,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P856-sz05,3.70,,P856,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P856-sz06,83.25,,P856,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P856-sz07,4.06,,P856,Size / Format,Size / Format — part roll (Airflow Adhesive)- price per metre,1,1,,1,visible,1,0
variation,P856-sz08,91.50,,P856,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive)),1,1,,1,visible,1,0
variation,P857-sz01,6.02,,P857,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P857-sz02,135.50,,P857,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P857-sz03,6.76,,P857,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P857-sz04,152.00,,P857,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P857-sz05,3.01,,P857,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P857-sz06,67.75,,P857,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P857-sz07,3.38,,P857,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P857-sz08,76.00,,P857,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P858-sz01,6.02,,P858,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P858-sz02,135.50,,P858,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P858-sz03,6.76,,P858,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P858-sz04,152.00,,P858,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P858-sz05,3.01,,P858,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P858-sz06,67.75,,P858,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P858-sz07,3.38,,P858,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P858-sz08,76.00,,P858,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P859-sz01,6.02,,P859,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P859-sz02,135.50,,P859,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P859-sz03,3.01,,P859,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P859-sz04,67.75,,P859,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P860-sz01,6.02,,P860,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P860-sz02,135.50,,P860,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P860-sz03,6.76,,P860,Size / Format,or 1220mm wide here — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P860-sz04,152.00,,P860,Size / Format,or 1220mm wide here — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P860-sz05,3.01,,P860,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P860-sz06,67.75,,P860,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P860-sz07,3.38,,P860,Size / Format,Size / Format — part roll (Airflow Adhesive) - price per metre,1,1,,1,visible,1,0
variation,P860-sz08,76.00,,P860,Size / Format,Size / Format — full 25 metre roll (Airflow Adhesive),1,1,,1,visible,1,0
variation,P861-sz01,6.02,,P861,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P861-sz02,135.50,,P861,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P861-sz03,3.01,,P861,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P861-sz04,67.75,,P861,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P862-sz01,6.02,,P862,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P862-sz02,135.50,,P862,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
variation,P862-sz03,3.01,,P862,Size / Format,Size / Format — part roll - price per metre,1,1,,1,visible,1,0
variation,P862-sz04,67.75,,P862,Size / Format,Size / Format — full 25 metre roll,1,1,,1,visible,1,0
variation,P863-sz01,7.40,,P863,Size / Format,or 1220mm wide here — part roll - price per metre,1,1,,1,visible,1,0
variation,P863-sz02,166.50,,P863,Size / Format,or 1220mm wide here — full 25 metre roll,1,1,,1,visible,1,0
