"id","name","prodnum","manufacturer","imgsm","discexclusions","suppressreport","barcode","vendorid","vendoritemid","vendordesc","purchcosteach","avgcosteach","mapprice","acctsysprice","casequantity","casebarcode","acctsysasset","acctsyscogs","acctsysincome","acctsyspri","acctsysalt","acctsysprimod","acctsysaltmod","invtype","notifystock","invlevel","invoversell","invsalesorder","invshipmanager","invpurchord","warehouseloc","delmethod","shipnumbox","servreq","shipmustrate","shipfreethreshtrigger","customship","shiponename","shiponeprice","shiptwoname","shiptwoprice","shipthreename","shipthreeprice","shiplocal","shipint","shiplength","shipwidth","shipheight","shipnest","shipweight","xprodoptions","xprodoptionsdisp","addemtext","customdata","customdispoos","customdispover","purchcostdropeach","mappricewhl","invitemminquan","invitemincquan","invitemmaxquan","invautonegwhl","invautonegchannel","easypick"
"SALE_FF550_1010","ASLAN Whiteboard / Ferrous Film 1010mm x 12m","FF550","DEFAULT","Aslan_FF550.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","1","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SALE_FF550_1370_1","ASLAN Whiteboard / Ferrous Film 1370mm x 1m","FF550","DEFAULT","Aslan_FF550.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","2","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SALE_FF550_1370_2","ASLAN Whiteboard / Ferrous Film 1370mm x 2m","FF550","DEFAULT","Aslan_FF550.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","1","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SALE_FF550_1370_3","ASLAN Whiteboard / Ferrous Film 1370mm x 3m","FF550","DEFAULT","Aslan_FF550.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","11","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SALE_Laminate_Boss_Crystal_Matt_880","880mm x 100m Crystal Matt PVC Laminating Film - 100 micron","BOSSLAM CRYSTAL","DEFAULT","SALE.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","












","","","","0","0","0","0","0","0","0",""
"SALE_Laminate_Boss_Gloss_1300","1300mm x 100m Gloss PVC Laminating Film - 100 micron","BOSSLAM GLOSS","DEFAULT","SALE.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","5","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","













","","","","0","0","0","0","0","0","0",""
"SALE_Laminate_Boss_Gloss_1370","1370mm x 50m Gloss PVC Laminating Film - 70 micron","BOSSLAM 70 GLOSS","DEFAULT","SALE.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","

















","","","","0","0","0","0","0","0","0",""
"SALE_Laminate_Essential_Floor_1300","1300mm x 50m Textured PVC Laminating Film - 125 micron","ESSENTIAL FLOOR","DEFAULT","SALE.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","1","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","












","","","","0","0","0","0","0","0","0",""
"SALE_Laminate_Essential_Floor_880","880mm x 50m Textured PVC Laminating Film - 125 micron","ESSENTIAL FLOOR","DEFAULT","SALE.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","1","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","











","","","","0","0","0","0","0","0","0",""
"SALE_Laminate_Essential_Gloss_1520","1520mm x 50m Gloss PVC Laminating Film - 80 micron","ESSENTIAL GLOSS","DEFAULT","SALE.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","1","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","














","","","","0","0","0","0","0","0","0",""
"SALE_SC436_1260","Ritrama Gloss Wine Red Polymeric Sign Vinyl 1260mm x 10m","SC436","DEFAULT","SC436_Wine_Red.png","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","5","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","






","","","","0","0","0","0","0","0","0",""
"SALE_SC447_1260","Ritrama Gloss Nut Brown Polymeric Sign Vinyl 1260mm x 10m","SC447","DEFAULT","SC447_Nut_Brown.png","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","5","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","




","","","","0","0","0","0","0","0","0",""
"SALE_ST492","Gold Star-Flex HTV for heat pressing onto Cotton / Polyester 500mm","ST492","DEFAULT","ST492-Starflex-Gold.png","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","7","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SALE_SW2P","Swing Board with Poster Panel","SW2P","DEFAULT","Swinger2.png","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","5","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","
","","","","0","0","0","0","0","0","0",""
"SALE_WBL995_1370","ASLAN Whiteboard Vinyl Easy Apply 1370mm x 5m","WBL995","DEFAULT","ASLAN_WBL998.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","10","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","


","","","","0","0","0","0","0","0","0",""
"SALE_WBL998_1370","ASLAN Whiteboard Vinyl Easy Apply 1370mm x 5m PVC FREE","WBL998","DEFAULT","ASLAN_WBL998.jpg","","0","","DEFAULT","102","Laminating Film     Various Sizes Available","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","10","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","

","","","","0","0","0","0","0","0","0",""
"SC400","Ri-Mark Optima 400 White","SC400","Ritrama","SC400_White.png","","0","","","","Ri-Mark Optima 400 White","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GBW1260, SC400GBW630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC400M","Ri-Mark Optima 498 Matt White","SC498","Ritrama","SC400M_Matt_White.png","","0","","DEFAULT","","Ri-Mark Optima 400M Matt White","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400MBW1260, SC400MBW630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC401","Ri-Mark Optima 401 Black","SC401","Ritrama","SC401_Black.png","","0","","","","Ri-Mark Optima 401 Black","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GBW1260, SC400GBW630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC401M","Ri-Mark Optima 497 Matt Black","SC497","Ritrama","SC401M_Matt_Black.png","","0","","DEFAULT","","Ri-Mark Optima 401M Matt Black","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400MBW1260, SC400MBW630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC402","Ri-Mark Optima 402 Anthracite","SC402","Ritrama","SC402_Anthracite.png","","0","","","","Ri-Mark Optima 402 Anthracite","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GM1260, SC400GM630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC403","Ri-Mark Optima 403 Charcoal","SC403","Ritrama","SC403_Charcoal.png","","0","","","","Ri-Mark Optima 403 Charcoal","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC404","Ri-Mark Optima 404 Grey","SC404","Ritrama","SC404_Grey.png","","0","","","","Ri-Mark Optima 404 Grey","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC405","Ri-Mark Optima 405 Beige","SC405","Ritrama","SC405_Beige.png","","0","","","","Ri-Mark Optima 405 Beige","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC407","Ri-Mark Optima 407 Medium Grey","SC407","Ritrama","SC407_Medium_Grey.png","","0","","","","Ri-Mark Optima 407 Medium Grey","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC409","Ri-Mark Optima 409 Light Grey","SC409","Ritrama","SC409_Light_Grey.png","","0","","","","Ri-Mark Optima 409 Light Grey","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC410","Ri-Mark Optima 410 Primrose","SC410","Ritrama","SC410_Primrose.png","","0","","","","Ri-Mark Optima 410 Primrose","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC412","Ri-Mark Optima 412 Yellow","SC412","Ritrama","SC412_Yellow.png","","0","","DEFAULT","","Ri-Mark Optima 412 Yellow","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GM1260, SC400GM630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC415","Ri-Mark Optima 415 Sun Yellow","SC415","Ritrama","SC415_Sun_Yellow.png","","0","","","","Ri-Mark Optima 415 Sun Yellow","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC417","Ri-Mark Optima 417 Medium Yellow","SC417","Ritrama","SC417_Medium_Yellow.png","","0","","","","Ri-Mark Optima 417 Medium Yellow","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC419","Ri-Mark Optima 419 Light Yellow","SC419","Ritrama","SC419_Light_Yellow.png","","0","","","","Ri-Mark Optima 419 Light Yellow","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC420","Ri-Mark Optima 420 Orange","SC420","Ritrama","SC420_Orange.png","","0","","DEFAULT","","Ri-Mark Optima 420 Orange","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GM1260, SC400GM630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC423","Ri-Mark Optima 423 Light Orange","SC423","Ritrama","SC423_Light_Orange.png","","0","","","","Ri-Mark Optima 423 Light Orange","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC426","Ri-Mark Optima 426 Dark Orange","SC426","Ritrama","SC426_Dark_Orange.png","","0","","","","Ri-Mark Optima 426 Dark Orange","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC429","Ri-Mark Optima 429 Light Red","SC429","Ritrama","SC429_Light_Red.png","","0","","","","Ri-Mark Optima 429 Light Red","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC430","Ri-Mark Optima 430 Red","SC430","Ritrama","SC430_Red.png","","0","","","","Ri-Mark Optima 430 Red","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC433","Ri-Mark Optima 433 Dark Red","SC433","Ritrama","SC433_Dark_Red.png","","0","","","","Ri-Mark Optima 433 Dark Red","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC435","Ri-Mark Optima 435 Burgundy","SC435","Ritrama","SC435_Burgundy.png","","0","","","","Ri-Mark Optima 435 Burgundy","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC436","Ri-Mark Optima 436 Wine Red","SC436","Ritrama","SC436_Wine_Red.png","","0","","","","Ri-Mark Optima 436 Wine Red","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC441","Ri-Mark Optima 441 Pink","SC441","Ritrama","SC441_Pink.png","","0","","","","Ri-Mark Optima 441 Pink","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"SC445","Ri-Mark Optima 445 Brown","SC445","Ritrama","SC445_Brown.png","","0","","","","Ri-Mark Optima 445 Brown","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","SC400GC1260, SC400GC630","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
